PGC1 0.46700000762939453 0.3630000054836273
PGC2 1.2899999618530273 0.7739999890327454
PGC3 0.6600000262260437 0.28999999165534973
PGC4 1.100000023841858 0.10000000149011612
PGC5 0.5 0.4000000059604645
PGC6 0.28999999165534973 0.2150000035762787
PGC7 0.28999999165534973 0.27300000190734863
PGC8 0.3100000023841858 0.3100000023841858
PGC9 0.25999999046325684 0.25999999046325684
PGC10 0.25999999046325684 0.2240000069141388
PGC11 0.34299999475479126 0.12399999797344208
PGC12 0.8399999737739563 0.21799999475479126
PGC13 0.5600000023841858 0.44999998807907104
PGC14 0.6729999780654907 0.40400001406669617
PGC15 0.3269999921321869 0.2809999883174896
PGC16 0.6029999852180481 0.3019999861717224
PGC17 -- --
PGC18 0.6169999837875366 0.4560000002384186
PGC19 -- --
PGC20 0.4869999885559082 0.36000001430511475
PGC21 0.18000000715255737 0.12200000137090683
PGC22 0.20999999344348907 0.20999999344348907
PGC23 0.753000020980835 0.421999990940094
PGC24 0.31299999356269836 0.23199999332427979
PGC25 0.6169999837875366 0.2840000092983246
PGC26 1.0 0.7900000214576721
PGC27 0.367000013589859 0.22699999809265137
PGC28 0.4699999988079071 0.36000001430511475
PGC29 0.37299999594688416 0.2759999930858612
PGC30 0.7129999995231628 0.6850000023841858
PGC31 0.5699999928474426 0.4790000021457672
PGC32 0.44999998807907104 0.20999999344348907
PGC33 0.4099999964237213 0.335999995470047
PGC34 0.3070000112056732 0.2639999985694885
PGC35 0.8999999761581421 0.8999999761581421
PGC36 0.43700000643730164 0.3580000102519989
PGC37 0.27000001072883606 0.22699999809265137
PGC38 0.34299999475479126 0.1850000023841858
PGC39 0.5770000219345093 0.38100001215934753
PGC40 0.47699999809265137 0.3619999885559082
PGC41 0.20999999344348907 0.1509999930858612
PGC42 0.28700000047683716 0.19499999284744263
PGC43 0.5400000214576721 0.2590000033378601
PGC44 0.9100000262260437 0.4099999964237213
PGC45 1.1970000267028809 0.5740000009536743
PGC46 0.22699999809265137 0.1679999977350235
PGC47 0.3799999952316284 0.3190000057220459
PGC48 0.43700000643730164 0.3580000102519989
PGC49 0.30300000309944153 0.20000000298023224
PGC50 0.33000001311302185 0.33000001311302185
PGC51 0.5400000214576721 0.18000000715255737
PGC52 0.1899999976158142 0.12200000137090683
PGC53 0.6800000071525574 0.5099999904632568
PGC54 0.9700000286102295 0.3100000023841858
PGC55 0.7799999713897705 0.25999999046325684
PGC56 0.19699999690055847 0.1809999942779541
PGC57 0.18299999833106995 0.11699999868869781
PGC58 0.5569999814033508 0.3449999988079071
PGC59 0.36000001430511475 0.2800000011920929
PGC60 0.2800000011920929 0.1459999978542328
PGC61 0.41999998688697815 0.3109999895095825
PGC62 0.44999998807907104 0.11699999868869781
PGC63 0.5699999928474426 0.546999990940094
PGC64 0.4300000071525574 0.3440000116825104
PGC65 0.6269999742507935 0.25099998712539673
PGC66 0.367000013589859 0.3149999976158142
PGC67 0.2630000114440918 0.22599999606609344
PGC68 0.296999990940094 0.20800000429153442
PGC69 0.4569999873638153 0.32899999618530273
PGC70 1.1729999780654907 0.14100000262260437
PGC71 0.24699999392032623 0.11299999803304672
PGC72 -- --
PGC73 0.5630000233650208 0.48399999737739563
PGC74 0.2029999941587448 0.17100000381469727
PGC75 0.8669999837875366 0.6759999990463257
PGC76 0.7829999923706055 0.3449999988079071
PGC77 0.5 0.3700000047683716
PGC78 0.33000001311302185 0.17000000178813934
PGC79 0.3799999952316284 0.3269999921321869
